,topic_0_prob,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,topic_5_prob,topic_6_prob,topic_7_prob,topic_8_prob,topic_9_prob,topic_10_prob,topic_11_prob,topic_12_prob,topic_13_prob,topic_14_prob,topic_15_prob,topic_16_prob,topic_17_prob,topic_18_prob,topic_19_prob,topic_20_prob,topic_21_prob,topic_22_prob,topic_23_prob,topic_24_prob,topic_25_prob,topic_26_prob,topic_27_prob,topic_28_prob,topic_29_prob,topic_30_prob,topic_31_prob
10,1.0,3.467676643057574e-308,4.753567857481374e-308,8.82963738082162e-308,3.670185667537828e-308,3.485571109550227e-308,5.978266397300726e-308,4.693982665060395e-308,3.3871162552568015e-308,1.2265145098412348e-307,3.5153676300850643e-308,2.9993847758027847e-308,6.105638514805636e-308,8.15886981336799e-308,3.327703695949455e-308,3.367613017653996e-308,3.3017026194409655e-308,4.992959288657686e-308,9.252350185037676e-308,4.3511729258385086e-308,3.6226082164918185e-308,4.3593697323962846e-308,3.526145190646066e-308,3.527404556220542e-308,6.135041836665971e-308,4.500233715494567e-308,3.297733645568043e-308,1.322864477625562e-307,3.6153039714898806e-308,6.904875740369053e-308,2.769224249220693e-308,3.5953283005900895e-308
11,5.191962012006304e-308,1.7625266613670594e-307,6.950936762193521e-308,4.744093810018085e-308,6.064668823412549e-308,6.44316797792144e-308,5.188836306644834e-308,9.8208488550932e-308,4.222817782406968e-308,3.5702457542529933e-308,4.932704710907471e-308,3.5226098049514004e-308,6.218366803726481e-308,5.748364144992675e-308,4.976177727027394e-308,6.255029590924082e-308,4.482314865452529e-308,7.96858329216107e-308,7.722272548551639e-308,5.948279171015757e-308,2.1303547977451543e-307,1.0,1.3546058427833587e-307,7.931563175137782e-308,6.198772631850313e-308,7.237158650748817e-308,1.0638843062795034e-307,6.668932064970565e-308,6.330684474593559e-308,5.051033038272947e-308,3.2263807129448206e-308,4.980308221962221e-308
12,0.028517038953708287,0.003801385671930955,0.004798884957238832,0.008819481385778505,0.0036548119494176443,0.003475906998232827,0.006923338918992418,0.005179993222427632,0.0040864794619144,0.6127478490337855,0.003968727825914163,0.003864937569914859,0.005882151331034705,0.009060898685748546,0.004064540898629509,0.004029396329042881,0.0039195992766633365,0.00492979245547558,0.007116228074834448,0.004783112236904424,0.004040783203305636,0.004759277382082805,0.003794911052241551,0.004087291801950392,0.006495980930002946,0.004490605861880294,0.0036109617137481957,0.009818556417994173,0.003538517692289293,0.007807101424332888,0.003601170847932446,0.004184368957468673
13,0.00844044922773477,0.008273342928805502,0.008294188794520967,0.0065152384018662725,0.007241548476857283,0.0069000572665827,0.009370296408681953,0.013308650261569717,0.023262813515014597,0.005502637801948413,0.08518539301321537,0.011380980857121187,0.007302834261271796,0.007548785344985784,0.01913348617335775,0.01767694518240211,0.025651158138264917,0.008970777129729688,0.009472805052609714,0.03033990882693015,0.009072885159599411,0.00891836903625542,0.009636607513640934,0.01965041082775515,0.011487848056192136,0.007300013827647841,0.0077065670004863186,0.009092314277211933,0.007011062331309036,0.007766266531225299,0.009531576288957013,0.032967900001126454
14,0.41977987159214897,0.01183720575438749,0.015958551157509836,0.032148638747111685,0.01204131597812441,0.011390855463927013,0.022781961319811094,0.01623297291577115,0.012109483311120084,0.06475641858044767,0.012157283209783895,0.010995977648601893,0.020502873650311268,0.032698484701232815,0.012054858605226879,0.012117640135600105,0.01170061683051514,0.01688194085693097,0.02887305469745537,0.015142348015214272,0.012572418289511389,0.015197448144418011,0.011953141388996833,0.012493795856361477,0.022528089220414434,0.015065660757696013,0.011172792387942545,0.04594328299216248,0.01170367604789999,0.02636517708264335,0.010145387561115708,0.01269677709960573
15,0.00892151488716763,0.014070316529279765,0.15199614108664244,0.009989104461213294,0.04342659017063438,0.022213217606343306,0.009943562510812258,0.014137181686188736,0.007192532465548503,0.006316163562600234,0.009831128110355886,0.006304691968315961,0.01955581337337873,0.010455406809640482,0.007886410614926039,0.009067292574374325,0.007299676615579637,0.031843032635389026,0.011809131021240054,0.009164903044024394,0.022809483238160667,0.013575586232313957,0.020711042665922056,0.010151983884782886,0.011697825787907417,0.03180914346924838,0.023683395503432566,0.011559467989237012,0.018076209413692618,0.009985483916451874,0.005887947605230151,0.00792039568984451
16,0.30997358916171186,0.011547412610050123,0.01702146129371674,0.03737986987061909,0.012702821398021601,0.011804747413460012,0.022690353289697394,0.015468284497094482,0.01169805238552389,0.07085388470494762,0.011934003342104042,0.0109199893313471,0.022456331116533196,0.032248578749549194,0.011624694580088453,0.01165386379303274,0.011227945260910251,0.017444774550840633,0.02518413189972617,0.01410752607692203,0.012462962321778568,0.01445870148320227,0.011866255446175068,0.011930924064271408,0.021350531473264503,0.01597454818806737,0.01131151414320385,0.03947323237595203,0.012003392641097168,0.028000699399764524,0.010174943662497713,0.012055698866946185
17,1.0,2.9778061995974716e-308,4.4324445261085336e-308,9.298128999989455e-308,3.288975146587811e-308,3.061092630065659e-308,5.652990271028456e-308,4.0030682331685474e-308,2.9835958889423553e-308,1.7482225338876117e-307,3.059827669520577e-308,2.7894164004663744e-308,5.773837478382341e-308,7.896276755054019e-308,2.9621860615311257e-308,2.974006565132611e-308,2.8661953151672677e-308,4.472410792175284e-308,6.316031292644942e-308,3.58169311466245e-308,3.2200073943963817e-308,3.7134033304834227e-308,3.0563707401560447e-308,3.0473514694731923e-308,5.316414233028818e-308,4.1201157603470213e-308,2.940116319959469e-308,9.466688838277003e-308,3.101353528523117e-308,6.928488063297994e-308,2.6019361784608993e-308,3.072152710257107e-308
18,3.750570007562243e-308,3.6798531107969503e-308,3.432159667957464e-308,3.108116980023973e-308,2.8996695807543177e-308,2.7876811435261844e-308,4.691752128750992e-308,5.07643574260322e-308,1.8798750473799172e-307,2.700284911016644e-308,8.317910601366152e-308,9.30379259587264e-308,3.2222955429047535e-308,3.78735457656367e-308,1.0,1.80556431124319e-307,1.3522184163465022e-307,3.8580735584445516e-308,3.9576671440738877e-308,1.0464499589706022e-307,4.1136321863369404e-308,4.2131631597022995e-308,4.0264254430694243e-308,1.124165120178576e-307,5.678885231074962e-308,3.212751166043434e-308,3.281045281415414e-308,3.996705761100568e-308,2.820041678756312e-308,3.8394941136092353e-308,7.198163360816845e-308,1.3544316068493638e-307
19,3.8071998436313965e-308,1.0,5.237758115821232e-308,3.361804544658015e-308,5.755986101655104e-308,7.020223708783893e-308,3.5905385888718643e-308,6.46109366780429e-308,3.5228574883992817e-308,2.7122507507179623e-308,4.214114762024097e-308,2.867865162587233e-308,4.355300113519162e-308,3.8437110940024826e-308,4.0245727492349473e-308,4.945895445351875e-308,3.8716873827968306e-308,5.325981721162242e-308,5.365560545679719e-308,4.853468166015574e-308,1.1978681234799732e-307,1.5624398742975996e-307,1.8825519981691596e-307,6.434434904275908e-308,4.210148660298567e-308,5.172870931163902e-308,1.131943663645851e-307,4.604480221884574e-308,7.067828271928432e-308,3.512573355888834e-308,2.6478315011721454e-308,4.237446706299813e-308
20,0.013993147298269313,0.02256980167542829,0.06073878163592909,0.015176791942569998,0.2100594883424036,0.06567021250198155,0.013724719794569495,0.01887532902061332,0.01020966833850486,0.010004075248810007,0.013466837467573812,0.008888551989297099,0.026943859792770534,0.015360535665478969,0.01095774275587235,0.012320489102961478,0.0105481778353417,0.03407959839594429,0.018944203090094525,0.013224773775897657,0.027387767412837584,0.019874794510788257,0.029777173409801103,0.013976729570693916,0.015976387489015142,0.04105755329607191,0.035963838491292,0.018000403198287347,0.046064830134897074,0.014267467879507396,0.008335766503076656,0.011406986656685254
21,0.010985639835561084,0.027979873042898912,0.026395676371393686,0.010742187423152931,0.05576199512746244,0.22707240186399477,0.010030817177490372,0.0159900461949256,0.008555782225819248,0.007928672983149131,0.011118203091020953,0.007244683906021088,0.016167575734255292,0.011204682627597967,0.009187691130285955,0.010434500041524438,0.009092880879003642,0.019612467584278356,0.01518279714116523,0.011268459326333496,0.025399847379463755,0.018578035115798103,0.029152713839073835,0.012311975694085134,0.011653915793533011,0.021051909388336405,0.04238274817969317,0.013599262584483717,0.06917829837112043,0.010257595487260135,0.006772504676820069,0.009818165192252124
22,0.025227433831790037,0.010475337877270088,0.0189569584683355,0.050395690586123566,0.012112598103583313,0.010237591031331598,0.05637953156089837,0.016098913583351054,0.011443103418441987,0.01688170762710342,0.012300519512310575,0.01103677074932039,0.028903570454298255,0.06529079090803756,0.012100345509331343,0.012335953412671463,0.010679683402207863,0.022080429903765495,0.021745062008036702,0.014066455865967215,0.012652986158738508,0.013949215046378789,0.01189116272253843,0.012304585922641354,0.04263878774674526,0.01829916714265101,0.010745596891084657,0.04106619039676612,0.01021444887927638,0.11181840325431153,0.010155073617344244,0.011619152809132312
23,0.05170559105662361,0.012587444866212015,0.02209541713980731,0.05676613620084012,0.014361036541003746,0.01274537114717231,0.028715017173114327,0.019224489194968684,0.012491085439642243,0.02783361176113329,0.013653452528074969,0.011412264763424511,0.03168877711779671,0.04012364773556784,0.01251690645626971,0.012742374553647174,0.011914815829107675,0.022457990108479882,0.03083615761436628,0.015847623389298047,0.014343334140965853,0.016224802154580616,0.013626155813023708,0.013197982870602663,0.027607605378538288,0.01937820915620136,0.012932581101266152,0.06554398217894872,0.012802461698355597,0.037112774668851614,0.010508724864469337,0.012969965406697365
24,0.009386042333651184,0.009801253068021196,0.03588666647645001,0.013348284673650141,0.02034036617685256,0.012928162677880514,0.011461703318492326,0.011962433932488557,0.006095130655085525,0.006751779236728612,0.007597175983369074,0.005601755210691182,0.04881980805088933,0.013313924278954063,0.00672122013898003,0.007576231195411124,0.006045149558543043,0.06380985772877051,0.012193020173532642,0.00770249177761018,0.014464471344216258,0.012307684999885283,0.012888633644342316,0.00811934510013276,0.013058510458278258,0.4113906385492146,0.01275302632179277,0.012934497083230528,0.011592805250179878,0.012484785802544791,0.005252341317308327,0.006543280396904157
25,6.511378691376482e-308,4.3391251078183556e-308,1.1643733742863845e-307,1.3059669456051061e-307,6.958104638993971e-308,5.28795264800564e-308,7.882636680345446e-308,6.064806458307639e-308,3.31174130916603e-308,4.64226933901527e-308,3.9227855356533974e-308,3.0865893228171424e-308,1.0,1.1031843678372956e-307,3.5565073380567504e-308,3.8571783795886834e-308,3.2311310945811893e-308,1.6026693063962944e-307,7.807128265274687e-308,4.202425373529658e-308,5.667122227244468e-308,5.75525370597097e-308,5.214278891033735e-308,4.048590887936882e-308,8.430578522203846e-308,1.4596402673858703e-307,4.975981173266237e-308,9.877088210667773e-308,5.039735705610215e-308,9.962983722912192e-308,2.88269032340183e-308,3.5026079338163024e-308
26,0.03152837549927556,0.003578371671989617,0.005690207067685268,0.01603526115818132,0.004138238169109446,0.0037483724551737214,0.007532352262704861,0.004951743174594207,0.003446812871489676,0.010991857992217136,0.003648336295187277,0.003160571494322366,0.008368049334452992,0.011838871413581642,0.0034689124802243457,0.0035306934879861178,0.003320458711724571,0.006058169807258127,0.009086142472429651,0.004342977205901729,0.003934794740239214,0.004580351351431667,0.003783600993256167,0.003653838179878863,0.007283676668311707,0.005447588642933968,0.003545594139115987,0.01831495920994029,0.0038195617462407935,0.010040234367730088,0.002931033550013239,0.0036028707959692152
27,0.016069613531155214,0.013241466873218343,0.013841280853921382,0.011825782083816952,0.011295994833333682,0.010656420945178095,0.018232000834359684,0.021979311858357387,0.03726839956290944,0.00990066463837852,0.047693074042580504,0.019572484951981512,0.012634710575259646,0.01428347184382209,0.03474655540595092,0.0313280463207248,0.03561649297367495,0.015466146788704662,0.017636507864526446,0.0807034325005086,0.014891267453667086,0.015405685355815255,0.015214456704475007,0.03256986016052953,0.02419078864167354,0.012342063596686697,0.012083067151936548,0.017560617024061143,0.010889127050770657,0.014670406202580043,0.015972468085206786,0.048969079649591914
28,0.01071828432097874,0.4830803990544989,0.016189053573946885,0.009730659778863683,0.01798908848552285,0.022517246946717313,0.01011802943562955,0.018718384008991142,0.009633654683433229,0.007839562659878958,0.011635774935816192,0.008004111436306893,0.012906472171905216,0.010913620720841686,0.010874627769359031,0.013111535767840628,0.0104600683483149,0.015800362455530428,0.014848166530412406,0.012846000080079441,0.0383336347253375,0.03941405956922132,0.04538968907325798,0.016452331525955637,0.011719032565941374,0.015437021566974502,0.042358532574036295,0.012917963185895543,0.02127117502994719,0.010011951007281496,0.007420482230701445,0.01133902378058168
29,0.45841089370427685,0.010932572602563173,0.014849367771275893,0.029230923347671668,0.011376419717776611,0.010751206625877543,0.020363756687534235,0.01465773097662044,0.011360457635020029,0.0789394252690949,0.011381552747178557,0.010447976621500677,0.018877482704744025,0.027732612486090207,0.011193878146101564,0.01116855781712608,0.010941860958597173,0.015409790509088202,0.02422308108242564,0.013809558260996274,0.011555867696539875,0.013657166770118075,0.011065197117802416,0.011459221064779361,0.019711949826164612,0.014005428855655507,0.010444651972889676,0.035747042427185904,0.011033614825696168,0.023781439502544303,0.009702606966711463,0.011776707302353
30,9.879114930366928e-308,4.1111723920175517e-308,6.609021659462065e-308,1.9797459875624748e-307,4.462189114587245e-308,3.93599490953179e-308,1.4890173508106756e-307,5.963549292200892e-308,3.93184259493783e-308,7.268201935350167e-308,4.082770450026189e-308,3.761559084804268e-308,1.0134076355491517e-307,1.0,4.290704862621441e-308,4.500339603789983e-308,3.7624545872176317e-308,7.876907519871946e-308,8.891298929925319e-308,4.920342318173577e-308,4.924736724900133e-308,5.817889357078331e-308,4.442678800223291e-308,4.54404639925911e-308,1.2043437214638761e-307,6.708021562484496e-308,4.027494233310551e-308,1.6259558625896463e-307,3.9297546557522083e-308,1.9906328336577113e-307,3.4691554765087155e-308,4.106017168899012e-308
31,0.47267872584169984,0.01018227249377433,0.014053103526747,0.02234282407403437,0.010197881079137504,0.009636769820402175,0.02031657886136676,0.016120383044080627,0.010886983344816503,0.02289324225910852,0.011404332726070289,0.009205927294619814,0.016838907437543724,0.02553675075636234,0.010707026047400753,0.010854119490543707,0.010543247831731365,0.015309047852461394,0.03643208334521174,0.015266973869207499,0.010895686234180987,0.013432008021386733,0.010575692309356316,0.011469214833491375,0.023250185912141133,0.012768170156723746,0.009510789164553179,0.0833231328755015,0.009994833852899242,0.02098984075329696,0.008307014722801891,0.011784156132919471
32,0.023354037254777117,0.01354489774018105,0.01763667026338464,0.017858653514005073,0.014106323946580743,0.013177945097086948,0.015013816726902319,0.0209875613964855,0.00939745388433668,0.01130082060715184,0.011296105644868621,0.007799020247654357,0.021610255162482533,0.019338051387393543,0.00979153320295911,0.010714503241185478,0.009539622468780984,0.022046918268085566,0.06615358013379015,0.014134560427415371,0.014726417679507211,0.01843053861329949,0.015082915290110124,0.012134803772648596,0.019257132262862808,0.01821296045710651,0.01316698103432725,0.049900805762313635,0.01381903681714254,0.016397972523426115,0.007120636532907616,0.010722577208916628
33,0.006617558690158373,0.006361436574482702,0.00593034613208008,0.005420130074556992,0.005019446463989739,0.0048271801394769,0.008199384975478227,0.00884937003104279,0.035197158258015296,0.004727756888557757,0.014692166928999943,0.015995838537138988,0.0055927111351318295,0.006609512389575408,0.4374197449756629,0.029751406782349495,0.02482109115955201,0.0066837609639509125,0.0069616536813804425,0.019346401955714687,0.007079818948080234,0.007292816217625731,0.0069535277324297715,0.01934971077178285,0.009983152767792661,0.005562172783252176,0.005655391177061106,0.007040586418135261,0.004892093755232861,0.00670148472371614,0.012295994430371212,0.025201345274609193
34,0.019953660764671203,0.01750901144639835,0.04055606737225772,0.023776858815208635,0.025073343310167136,0.01935584782374907,0.024958254112255752,0.02867994228874194,0.012416016893027576,0.012387391517964837,0.01597024072410549,0.0109541869712982,0.05090959269618255,0.02821048347237622,0.01395601570503446,0.01601018580276636,0.012338590267986943,0.1141672137977583,0.028560125749747027,0.017129326907589528,0.026478051548548476,0.02557416958000514,0.023996642191935702,0.017556572871555216,0.03446158071846176,0.04952151360081981,0.02050475400284393,0.030800130860304423,0.01852058757430575,0.025889778072760734,0.01003851369357035,0.013678893150174782
35,0.0019520684888295957,0.001634162251807614,0.0017780940925989199,0.001810489574621256,0.001508538310869361,0.0013956264150881122,0.0027274643938909886,0.002038193479653136,0.005071577278969718,0.0016341634225286834,0.003078765550412597,0.017241739405630455,0.0017369751605474202,0.0020881291154591377,0.00471370468339443,0.003545736205169309,0.003684232554280983,0.0019167713968471808,0.001868599727679524,0.0031723303617988787,0.001834410375128589,0.001839159717823439,0.0017724281030728388,0.0029434975253181945,0.0028221264429097526,0.001695182104332408,0.0015709665019603238,0.002023628640378279,0.0014013703084761432,0.00225484311238215,0.8689408917917129,0.0034439492357478804
36,0.008549702736760614,0.0121681573145641,0.21092930688236253,0.009691104695832427,0.021574643035450463,0.015322626638775119,0.00981092661107692,0.01598696124608279,0.006554313684512387,0.005999358414781479,0.008991751034974254,0.00578577861395363,0.02064826332416147,0.010276933366496618,0.00718741876833741,0.00825234533003701,0.0065632128222238295,0.03695161804228822,0.011312264462752677,0.008355689262526878,0.02173779885587217,0.012505434452980106,0.015237457080062494,0.009155950304841797,0.01155929841061774,0.028431356456943477,0.017835994858924332,0.011229909935978938,0.012662929140704429,0.00982652040951768,0.005361118960012529,0.007144691303026317
37,0.01367362649478616,0.020664874812111954,0.07984495913927432,0.014750186695344709,0.26344804717431175,0.05001715964262137,0.013869016028169121,0.019213335357841588,0.010457233554669038,0.009697537321756282,0.014240861589401297,0.009080336065095373,0.026450172429775373,0.014905273858628712,0.011137490553977454,0.012452951946172273,0.010734734993341214,0.03458774510400174,0.018098138609920628,0.01344431771754502,0.026477065132333336,0.01840167241905295,0.027348347879890874,0.01403158414552711,0.016097674285972217,0.03848548519838464,0.032640948306880475,0.017454653246773196,0.03760551079358239,0.014160461485153953,0.008502941975548559,0.0116193398673462
38,0.01326222874019215,0.021342433690155614,0.06478161040575085,0.014552061498086055,0.3546200250135551,0.059262745636530216,0.013224749819553619,0.018277369270731977,0.009978225102183453,0.009633458970196815,0.013156239546486847,0.00874942467461007,0.02573777598340879,0.014593461485280415,0.010677002222258775,0.011957408267058444,0.01026566365911271,0.0320549672838785,0.017539473600858592,0.012714732894454104,0.026293155403663854,0.018566094119642624,0.02709919605136735,0.013443025969638788,0.015251066817560803,0.03880687740366389,0.03419195326519268,0.016839968399087316,0.04009633627444247,0.013743460195201443,0.008224131384531366,0.011063676951664292
39,0.013924380493848488,0.037888217999162,0.043582178222044195,0.01464972716288647,0.03389061440357886,0.029231141751103237,0.015647838684832986,0.028322829865473426,0.01235257730232524,0.009963640158293395,0.016089271778279075,0.010756101858589634,0.02501098016043355,0.01636817638223432,0.014212495789756002,0.017320376247863128,0.012747223625105414,0.03870839992478183,0.01908023906974431,0.016031114059518882,0.1303380064282926,0.03784106881736895,0.05638250259012983,0.020189019084188697,0.018621520848873828,0.03644295712475731,0.07969643682922639,0.017980829025420086,0.024218983155799744,0.015564645009391162,0.009989746593242917,0.013851457372872225
40,0.060574427702889025,0.003652295413123946,0.004687578657456475,0.008475145736462061,0.0036443485733530664,0.003508243594216421,0.006127232256658065,0.004835319102058993,0.0034744630269470823,0.012830365853467309,0.003541860724133934,0.0030664629313593337,0.005974958444905171,0.008826332041010116,0.0034640754389731942,0.003531205328908786,0.003411817784151384,0.005023654580587283,0.010107107675866638,0.004514864387850116,0.003788636966331568,0.0047191999806137095,0.003635090817086375,0.0037057565530567967,0.006377858190899413,0.0044961020888311205,0.0033775335179256553,0.013483973765141731,0.0036401977445471925,0.006892966254194313,0.0028236508220692022,0.003728764334940767
41,0.013438664542437915,0.014005697432409965,0.0179577306200061,0.011261793963704442,0.01395323219423808,0.012624210224817831,0.01637273770254238,0.029792531864600777,0.020062979026555662,0.008615364616381578,0.05308600180304727,0.01431926690869321,0.014172137255981813,0.012960291305666963,0.02074651562374918,0.022519086475828586,0.01989015657381246,0.019100607093004488,0.016143707839158732,0.027622532382377076,0.01795893161938614,0.015805446323208364,0.017924917430599745,0.026091509987535066,0.020052527181531915,0.014275264495384363,0.014796586101956308,0.015557368924025532,0.01233641507666466,0.013503451060517105,0.01242830648886488,0.02311345611617344
42,0.0057617251679305094,0.0059719624004976254,0.005392943595959611,0.004747994034721118,0.004555385530875371,0.004414145701263999,0.007033361557694788,0.008188813655636654,0.02346161306606571,0.004091528721487975,0.013007799449171954,0.012025696517896086,0.005004652378558197,0.0058057192044102994,0.10405329027720146,0.03792999779735406,0.020492639857967544,0.006060095333339792,0.006225537700112577,0.01676846641011424,0.006652968111539008,0.006835427134020793,0.006540120234752728,0.021272328216892098,0.008646984535757076,0.005025831078770069,0.00524290186545494,0.006175661391265519,0.004467962709810828,0.005832578664344959,0.009641623424499023,0.021909561032498498
43,0.2508879122124782,0.012712538373202865,0.018591833262524646,0.04185442875951939,0.013965628655121447,0.01293428987569276,0.025816244370312623,0.01742707617699205,0.012936034833266934,0.05104939734030149,0.013345417003058043,0.011763992195969039,0.025085798248978934,0.036813267295091316,0.012810858319364746,0.012878537601477663,0.012446977529048246,0.01967666970691668,0.03175588684942175,0.016214073843367406,0.013632832094869983,0.01605931017034182,0.013184625833612636,0.013295694866127878,0.025287455020995876,0.01764432718326193,0.01229627124896638,0.057234713574264344,0.013299985971409025,0.03158145711456723,0.010887992397414224,0.013498878593200654
